time_sec,target_rps,actual_sent,success_count,fail_count,sla_violation_count,avg_latency_ms,p95_latency_ms,active_ports,scenario,phase
904,103,103,103,0,0,179.4,230.71,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
905,95,95,95,0,0,150.93,191.14,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
906,102,102,102,0,0,157.35,198.85,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
907,90,90,90,0,0,154.13,178.88,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
908,110,110,110,0,0,170.0,210.09,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
909,109,109,109,0,0,154.54,205.01,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
910,106,106,106,0,0,162.13,208.18,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
911,101,101,101,0,0,149.11,190.82,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
912,107,107,107,0,0,150.36,204.82,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
913,109,109,109,0,0,155.63,201.58,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
914,96,96,96,0,0,154.25,183.44,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
915,98,98,98,0,0,154.11,192.26,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
916,107,107,107,0,0,165.78,199.21,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
917,102,102,102,0,0,147.19,201.77,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
918,92,92,92,0,0,150.51,183.96,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
919,104,104,104,0,0,159.34,202.36,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
920,101,101,101,0,0,162.14,194.59,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
921,109,109,109,0,0,171.02,209.52,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
922,93,93,93,0,0,149.85,187.06,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
923,103,103,103,0,0,149.95,195.83,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
924,93,93,93,0,0,144.11,194.42,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
925,95,95,95,0,0,129.24,181.2,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
926,92,92,92,0,0,157.25,197.28,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
927,107,107,107,0,0,175.31,221.23,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
928,108,108,108,0,0,193.91,221.03,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
929,90,90,90,0,0,140.75,196.75,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
930,93,93,93,0,0,151.38,186.38,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
931,97,97,97,0,0,142.77,186.95,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
932,107,107,107,0,0,156.63,226.84,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
933,99,99,99,0,0,153.33,180.88,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
934,92,92,92,0,0,126.35,173.87,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
935,104,104,104,0,0,157.77,207.56,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
936,105,105,105,0,0,174.25,199.26,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
937,102,102,102,0,0,171.53,213.41,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
938,92,92,92,0,0,142.23,174.34,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
939,101,101,101,0,0,152.48,200.43,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
940,92,92,92,0,0,144.04,177.94,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
941,91,91,91,0,0,144.1,170.12,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
942,108,108,108,0,0,164.66,215.66,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
943,96,96,96,0,0,144.06,177.26,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
944,94,94,94,0,0,139.0,176.62,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
945,97,97,97,0,0,142.68,190.28,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
946,92,92,92,0,0,168.36,196.72,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
947,100,100,100,0,0,168.52,211.35,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
948,98,98,98,0,0,156.96,211.01,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
949,95,95,95,0,0,166.16,219.89,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
950,109,109,109,0,0,156.7,203.19,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
951,95,95,95,0,0,156.96,191.98,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
952,107,107,107,0,0,178.73,222.63,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
953,108,108,108,0,0,183.44,221.94,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
954,110,110,110,0,0,184.25,216.05,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
955,92,92,92,0,0,147.28,177.6,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
956,110,110,110,0,0,179.55,214.37,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
957,107,107,107,0,0,180.5,224.32,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
958,107,107,107,0,0,172.69,203.68,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
959,101,101,101,0,0,164.79,191.89,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
960,96,96,96,0,0,133.63,184.45,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
961,107,107,107,0,0,214.28,252.79,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
962,100,100,100,0,0,143.64,186.89,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
963,109,109,109,0,0,164.76,205.29,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
964,95,95,95,0,0,156.06,183.67,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
965,95,95,95,0,0,145.71,178.41,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
966,97,97,97,0,0,160.41,192.48,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
967,95,95,95,0,0,145.89,180.99,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
968,108,108,108,0,0,189.73,214.04,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
969,108,108,108,0,0,173.49,204.89,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
970,104,104,104,0,0,176.95,221.46,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
971,109,109,109,0,0,177.07,222.96,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
972,99,99,99,0,0,146.6,187.44,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
973,107,107,107,0,0,180.3,227.87,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
974,100,100,100,0,0,164.12,196.03,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
975,107,107,107,0,0,181.27,205.37,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
976,109,109,109,0,0,168.38,200.63,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
977,90,90,90,0,0,135.22,172.21,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
978,90,90,90,0,0,152.11,181.41,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
979,94,94,94,0,0,150.54,183.27,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
980,105,105,105,0,0,174.17,209.58,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
981,100,100,100,0,0,158.89,185.86,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
982,105,105,105,0,0,166.83,220.74,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
983,99,99,99,0,0,226.44,295.54,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
984,91,91,91,0,0,170.32,212.96,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
985,106,106,106,0,0,267.87,323.35,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
986,92,92,92,0,0,212.32,266.02,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
987,101,101,101,0,0,185.55,248.02,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
988,109,109,109,0,0,321.24,389.82,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
989,106,106,106,0,0,228.72,281.62,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
990,97,97,97,0,0,192.94,237.4,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
991,103,103,103,0,0,230.09,286.97,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
992,106,106,106,0,0,163.49,225.02,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
993,96,96,96,0,0,168.41,201.47,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
994,103,103,103,0,0,182.93,232.08,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
995,99,99,99,0,0,143.2,191.08,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
996,95,95,95,0,0,164.8,194.89,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
997,97,97,97,0,0,167.43,205.81,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
998,104,104,104,0,0,180.6,234.34,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
999,97,97,97,0,0,170.03,215.79,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
1000,95,95,95,0,0,167.95,207.02,"8001,8002,8003,8004,8005,8006,8007",sale_event,stable
